"geoid","region_type","region_name","year","measure","value"
20120,"zip code","CENTREVILLE","2019","avg_down_using_devices",134.710092611835
20120,"zip code","CENTREVILLE","2019","avg_down_using_tests",133.4108594669
20120,"zip code","CENTREVILLE","2019","avg_lat_using_devices",9.08435389496544
20120,"zip code","CENTREVILLE","2019","avg_lat_using_tests",8.88117797124901
20120,"zip code","CENTREVILLE","2019","avg_up_using_devices",106.614103716486
20120,"zip code","CENTREVILLE","2019","avg_up_using_tests",107.29726211278
20120,"zip code","CENTREVILLE","2019","devices",3138.11268170088
20120,"zip code","CENTREVILLE","2019","tests",10531.8388304128
20121,"zip code","CENTREVILLE","2019","avg_down_using_devices",130.976292334607
20121,"zip code","CENTREVILLE","2019","avg_down_using_tests",132.719817676432
20121,"zip code","CENTREVILLE","2019","avg_lat_using_devices",8.79174563799417
20121,"zip code","CENTREVILLE","2019","avg_lat_using_tests",8.70659116871431
20121,"zip code","CENTREVILLE","2019","avg_up_using_devices",101.078733951773
20121,"zip code","CENTREVILLE","2019","avg_up_using_tests",103.394542844628
20121,"zip code","CENTREVILLE","2019","devices",2049.29187497391
20121,"zip code","CENTREVILLE","2019","tests",6176.69253000526
20124,"zip code","CLIFTON","2019","avg_down_using_devices",123.230399820653
20124,"zip code","CLIFTON","2019","avg_down_using_tests",119.617528640385
20124,"zip code","CLIFTON","2019","avg_lat_using_devices",9.834870448954
20124,"zip code","CLIFTON","2019","avg_lat_using_tests",9.42796924632501
20124,"zip code","CLIFTON","2019","avg_up_using_devices",84.1106976224061
20124,"zip code","CLIFTON","2019","avg_up_using_tests",82.6233600505239
20124,"zip code","CLIFTON","2019","devices",1568.47655488578
20124,"zip code","CLIFTON","2019","tests",5421.43616162298
20151,"zip code","CHANTILLY","2019","avg_down_using_devices",128.77150719398
20151,"zip code","CHANTILLY","2019","avg_down_using_tests",129.801249401759
20151,"zip code","CHANTILLY","2019","avg_lat_using_devices",9.08372891480683
